title,detail_title,job_url,company,company_name_full,company_url,company_url_from_job,salary_list,detail_salary,address_list,detail_location,exp_list,detail_experience,deadline,tags,working_addresses,working_times,desc_mota,desc_yeucau,desc_quyenloi,company_website,company_size,company_industry,company_address,company_description
"Senior Back-End Dev (AWS, Nodejs)","Senior Back-End Dev (AWS, Nodejs)",https://careerviet.vn/vi/tim-viec-lam/senior-back-end-dev-aws-nodejs.35C56A51.html,,Tập Đoàn Karofi Holding,https://careerviet.vn/vi/nha-tuyen-dung/tap-doan-karofi-holding.35A6682E.html,https://careerviet.vn/vi/nha-tuyen-dung/tap-doan-karofi-holding.35A6682E.html,Lương: 20 Tr - 30 Tr VND,,Hà Nội,,,,,Senior Back-End Dev AWS Nodejs; Cloud; AWS; Nodejs,,,"• Phát triển các hệ thống Back end chạy trên Cloud (AWS), Nodejs (Nestjs), làm việc tốt với các loại CSDL chính (SQL, No-SQL);",• Kinh nghiệm ở vị trí tương đương 4-5 năm;,Laptop Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Nghỉ phép năm,,,,,
"[Junior, Senior] BackEnd Engineer (Java, Spring Boot) - Khối Công nghệ thông tin (HOLT.03)","[Junior, Senior] BackEnd Engineer (Java, Spring Boot) - Khối Công nghệ thông tin (HOLT.03)",https://careerviet.vn/vi/tim-viec-lam/junior-senior-backend-engineer-java-spring-boot-khoi-cong-nghe-thong-tin-holt-03.35C50CD0.html,,Ngân Hàng TMCP Quân Đội,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-quan-doi.35A66D70.html,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-quan-doi.35A66D70.html,Lương: Cạnh tranh,,Hà Nội,,,,,[Junior Senior] BackEend Engineer Java Spring Boot - Khối Công nghệ thông tin HOLT.,,,"Phát triển các hệ thống của MBBank, gồm các nền tảng nội bộ và ứng dụng dành cho khách hàng với quy mô 30 triệu khách hàng cá nhân và 300.000 khách hàng doanh nghiệp - đứng đầu Việt Nam về quy mô phục vụ Quản lý, phát triển dịch vụ tích hợp với các hệ thống core banking như: T24, WAY4, BPM, CRM, CIC ... Quản lý, phát triển API trên API Gateway phục vụ tích hợp với các đối tác trong nước và quốc tế. Nghiên cứu, thử nghiệm, triển khai áp dụng các xu hướng công nghệ mới vào hoạt động phát triển: GraphQL, Docker Container (K8s), CICD, EventSourcing, CQRS, NoSQL ...","Tốt nghiệp Đại học các chuyên ngành Công nghệ thông tin, Khoa học máy tính, Điện tử viễn thông, Công nghệ phần mềm, Khoa học máy tính, Hệ thống thông tin... Có kinh nghiệm làm việc thực tế tại các công ty hoặc dự án về lập trình Backend Thành thạo 1 trong các ngôn ngữ BackEnd, ưu tiên Java. Thành thạo Spring framework: spring core/ spring sercuity/ spring boots. Thành thạo một trong trong các loại database: Oracle, Sqlserver, PostgreSQL, Mongodb. Có kinh nghiệm trong domain tài chính, ngân hàng, chứng khoán hoặc các hệ thống có số lượng người dùng lớn là lợi thế",Chế độ bảo hiểm Du Lịch Phụ cấp Du lịch nước ngoài Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Nghỉ phép năm CLB thể thao,,,,,
Digital Intern - HSE Department (Mới),Digital Intern - HSE Department,https://careerviet.vn/vi/tim-viec-lam/digital-intern-hse-department.35C58E17.html,,Công ty TNHH Olam Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-olam-viet-nam.35A78F67.html,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-olam-viet-nam.35A78F67.html,Lương: Cạnh tranh,,Đồng Nai,,,,,hse; data visualization; safety reporting; it/data science; data analysis,,,"ofi (olam food ingredients), a new operating group from Olam Group, offers sustainable, natural, value-added food products and ingredients. The company includes leading businesses in cocoa, coffee, dairy, nuts, and spices, with a global value chain spanning farming operations, farm-gate origination, and manufacturing facilities.","Passion for digital transformation. Strong analytical and problem-solving skills. Familiarity with data visualization tools (e.g., Power BI, Excel, etc.) is a plus. Students in relevant fields (e.g., IT, Data Science).",Laptop Chế độ bảo hiểm Du Lịch Xe đưa đón Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Nghỉ phép năm,,,,,
Nhân viên hỗ trợ kỹ thuật ca đêm (Mới),Nhân viên hỗ trợ kỹ thuật ca đêm,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ho-tro-ky-thuat-ca-dem.35C58CF3.html,,CÔNG TY TNHH RICH PAY TEK,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-rich-pay-tek.35A9C30C.html,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-rich-pay-tek.35A9C30C.html,Lương: Cạnh tranh,,Hồ Chí Minh,,,,,nhân viên hỗ trợ kỹ thuật ca đêm; technical assistant; service engineer; it helpdesk; it support assistant,,,"Mục Tiêu Chính: Nhân viên Hỗ trợ Kỹ thuật sẽ đảm bảo rằng các khách hàng của công ty luôn có trải nghiệm sử dụng máy cà thẻ suôn sẻ và hiệu quả. Vị trí này sẽ có vai trò quan trọng vì giải quyết các vấn đề kỹ thuật, hỗ trợ triển khai hệ thống, và đảm bảo sự hài lòng của khách hàng trong quá trình sử dụng",Yêu cầu ứng viên,Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Phụ cấp thâm niên Nghỉ phép năm CLB thể thao,,,,,
Nhân Viên Quản Trị Hệ Thống,Nhân Viên Quản Trị Hệ Thống,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-quan-tri-he-thong.35C53485.html,,Tổng Công ty Sản xuất thiết bị Viettel - Tập đoàn Công nghiệp - Viễn thông Quân đội (VIETTEL),https://careerviet.vn/vi/nha-tuyen-dung/tong-cong-ty-san-xuat-thiet-bi-viettel-tap-doan-cong-nghiep-vien-thong-quan-doi-viettel.35A89063.html,https://careerviet.vn/vi/nha-tuyen-dung/tong-cong-ty-san-xuat-thiet-bi-viettel-tap-doan-cong-nghiep-vien-thong-quan-doi-viettel.35A89063.html,Lương: Cạnh tranh,,Hà Nội,,,,,chuyên viên quản trị hệ thống,,,"1. Quản trị, cấu hình, triển khai, giám sát theo dõi các hệ thống máy chủ cung cấp dịch vụ (Hệ thống máy chủ, Cơ sở dữ liệu, File Server, hệ thống Storage,…) của Công ty. Đảm bảo hệ thống hoạt động 24/7, khắc phục các sự cố phát sinh tuân thủ qui trình, qui định.",Giới tính Nam/ Nữ,Chế độ bảo hiểm Du Lịch Phụ cấp Du lịch nước ngoài Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Nghỉ phép năm,,,,,
Project Manager (Life Insurance Project),Project Manager (Life Insurance Project),https://careerviet.vn/vi/tim-viec-lam/project-manager-life-insurance-project.35C547BA.html,,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,Lương: Cạnh tranh,,Hà Nội,,,,,project manager life insurance project; site secretary; thư ký công trường; trưởng ban quản lý dự án; phó ban quản lý dự án,,,Job Purpose,- At least 8 years of project or program management experience in Waterfall or Agile methodologies,Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương,,,,,
Phó Giám đốc Hạ tầng,Phó Giám đốc Hạ tầng,https://careerviet.vn/vi/tim-viec-lam/pho-giam-doc-ha-tang.35C546FC.html,,Công Ty Cổ Phần Vacxin Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-vacxin-viet-nam.35A7F2D2.html,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-vacxin-viet-nam.35A7F2D2.html,Lương: Cạnh tranh,,Hồ Chí Minh,,,,,,,,·,Chuyên môn,Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương,,,,,
"Senior Manager, IT BA (Life Insurance Project)","Senior Manager, IT BA (Life Insurance Project)",https://careerviet.vn/vi/tim-viec-lam/senior-manager-it-ba-life-insurance-project.35C544F5.html,,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,Lương: Cạnh tranh,,Hà Nội,,,,,senior manager it ba life insurance project; purchasing; nhân viên mua hàng staff; associates accountant; staff/ executive/ supervisor/ manager; purchasing staff; executive; specialist; coordinator; supervisor; officier,,,Job Purpose,- Bachelor's degree in Economics / Finance / Banking / Marketing / Business Administration,Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương,,,,,
"Senior Officer, Software Engineering (Life Insurance Project)","Senior Officer, Software Engineering (Life Insurance Project)",https://careerviet.vn/vi/tim-viec-lam/senior-officer-software-engineering-life-insurance-project.35C544F0.html,,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,Lương: Cạnh tranh,,Hà Nội,,,,,senior officer software engineering life insurance project; lập trình viên; php,,,Job Purpose,Qualifications,Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương,,,,,
Solution Architect (Life Insurance Project),Solution Architect (Life Insurance Project),https://careerviet.vn/vi/tim-viec-lam/solution-architect-life-insurance-project.35C547AD.html,,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,Lương: Cạnh tranh,,Hà Nội,,,,,solution architect life insurance project; kiến trúc sư; nhân viên thiết kế kiến trúc; structural drafter; ural drafter; ural designer; ural engineer; 30 s / technicians,,,Job Purpose,Qualifications,Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương,,,,,
"Expert, DevSecOps (Life Insurance Project)","Expert, DevSecOps (Life Insurance Project)",https://careerviet.vn/vi/tim-viec-lam/expert-devsecops-life-insurance-project.35C54795.html,,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,Lương: Cạnh tranh,,Hà Nội,,,,,,,,Job Purpose,Qualifications,Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương,,,,,
CloudOps Engineer (Life Insurance Project),CloudOps Engineer (Life Insurance Project),https://careerviet.vn/vi/tim-viec-lam/cloudops-engineer-life-insurance-project.35C547B1.html,,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,Lương: Cạnh tranh,,Hà Nội,,,,,,,,Job Purpose,Success Profile - Qualification and Experiences,Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương,,,,,
Head of Data and Analytics (Life Insurance Project),Head of Data and Analytics (Life Insurance Project),https://careerviet.vn/vi/tim-viec-lam/head-of-data-and-analytics-life-insurance-project.35C547BE.html,,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,Lương: Cạnh tranh,,Hà Nội,,,,,,,,Job Purpose,Qualifications,Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương,,,,,
Head of IT Operation & Infrastructure (Life Insurance Project),Head of IT Operation & Infrastructure (Life Insurance Project),https://careerviet.vn/vi/tim-viec-lam/head-of-it-operation-infrastructure-life-insurance-project.35C547BB.html,,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,Lương: Cạnh tranh,,Hà Nội,,,,,head of it operation & infrastructure life insurance project; trưởng phòng it; trưởng phòng cntt; trưởng phòng công nghệ thông tin; giám đốc it cntt; giám đốc it công nghệ thông tin; it manager; information technology manager; cto; chief technology officer; it director,,,Job Purpose,Qualifications,Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương,,,,,
"Senior Officer, Data Engineer (Life Insurance Project)","Senior Officer, Data Engineer (Life Insurance Project)",https://careerviet.vn/vi/tim-viec-lam/senior-officer-data-engineer-life-insurance-project.35C547AB.html,,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,Lương: Cạnh tranh,,Hà Nội,,,,,senior officer data engineer life insurance project; purchasing; nhân viên mua hàng staff; associates accountant; purchasing staff; purchasing executive; manager; supervisor; specialist; assistant,,,Job Purpose,Qualifications,Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương,,,,,
"Senior Officer/Expert, IT Security (Life Insurance Project)","Senior Officer/Expert, IT Security (Life Insurance Project)",https://careerviet.vn/vi/tim-viec-lam/senior-officer-expert-it-security-life-insurance-project.35C547B6.html,,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-ky-thuong-viet-nam-techcombank.35A511D3.html,Lương: Cạnh tranh,,Hà Nội,,,,,senior officer/expert it security life insurance project; purchasing; nhân viên mua hàng staff; associates accountant; purchasing staff; purchasing executive; manager; supervisor; specialist; assistant,,,Job Purpose,Success Profile - Qualification and Experiences,Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương,,,,,
"Full-Stack Developer ( PHP, JavaScript) (Mới)","Full-Stack Developer ( PHP, JavaScript)",https://careerviet.vn/vi/tim-viec-lam/full-stack-developer-php-javascript.35C588BF.html,,Công ty TNHH Nasys,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-nasys.35A6B711.html,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-nasys.35A6B711.html,Lương: 12 Tr - 18 Tr VND,,Hồ Chí Minh,,,,,,,,Tự phân tích viết code và phát triển source web & database theo yêu cầu của công ty. Xây dựng giao diện Web với HTML/CSS/Javascript/Bootstrap. Code các website bằng PHP (backend). Luôn tìm hiểu và đưa ra giải pháp tối ưu hóa hiệu suất công việc. Hỗ trợ các thành viên khác trong dự án. Nghiên cứu và cập nhật các công cụ và kiến thức mới hỗ trợ cho công việc.,"Có ít nhất từ 2-3 năm kinh nghiệm lập trình Web PHP, Framework : CodeIgniter , Laravel. Sử dụng thành thạo HTML, CSS, Javascript, jQuery. Có thể sử dụng Web socket là 1 lợi thế. Có khả năng giao tiếp và làm việc nhóm. Có tính trách nhiệm cao. Khả năng chịu đựng áp lực công việc và tinh thần kỷ luật cao.",Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Đào tạo Tăng lương Công tác phí Phụ cấp thâm niên Nghỉ phép năm,,,,,
Product Manager,Product Manager,https://careerviet.vn/vi/tim-viec-lam/product-manager.35C5562E.html,,"CareerViet Tuyển Dụng, Việc Làm Mới Nhất - CareerViet.vn",https://careerviet.vn/vi/nha-tuyen-dung/careerviet.35A4E9A9.html,https://careerviet.vn/vi/nha-tuyen-dung/careerviet.35A4E9A9.html,Lương: Cạnh tranh,,Hồ Chí Minh,,,,,production manager; product; production engineer; product tester,,,"Job Summary: We are currently looking for an experienced Product Manager who is responsible for the product planning and execution throughout the product life cycle, defining the product vision & roadmap, release planning and working closely with tech, marketing and operations teams to ensure our consumer and client satisfaction goals are met. Major Responsibilities: Maintain and improve products to achieve business goals. Create product roadmaps, user stories/requirements specs, release notes, presentations, and other product related documentation. Make plans for the projects assigned, and execute the plan effectively with various stakeholders: tech, marketing and operations teams. Optimizing the product using data analytics, user feedback and the results of A/B testing. Work with designers on UI/UX of the product and serve as product owner within agile scrum team working in close partnership with developers. Perform user acceptance tests for the products. Collaborate with SEO, Marketing and Operations to measure and maximize website effectiveness and website content, email marketing. Monitor competitive solutions within the industry. React accordingly to maintain competitive advantage. Identify market requirements for current and future products by conducting regular market research. Update marketing materials and provide product training.","A Bachelor's Degree in Computer Science/IT, Marketing or related fields. Minimum 5 years of experience in Web Product Management role. Solid technical background with understanding and/or hands-on experience in software development and web/mobile technologies. Strong knowledge of Internet marketing and SEO. Fluent English (both verbal and writing). Strong analytical thinking and problem solving skills. Customer-oriented product development. Independent, highly driven, confident, dynamic, and an articulate communicator. Job site/online recruitment software product experience is a plus. Here are just some of the Truly Amazing benefits we offer: Attractive salary and bonus package Annually Performance-based bonuses Quarterly & Yearly Best Performer Awards Work in a global, dynamic and friendly working environment. 24/24 Accidental & Healthcare Insurance Package Annual leave by job level",Laptop Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Công tác phí Nghỉ phép năm Địa điểm Hồ Chí Minh,,,,,
UX-UI Designer,UX-UI Designer,https://careerviet.vn/vi/tim-viec-lam/ux-ui-designer.35C5705B.html,,Công ty TNHH Microtec Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-microtec-viet-nam.35A8691A.html,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-microtec-viet-nam.35A8691A.html,Lương: Cạnh tranh,,Hà Nội,,,,,ux-ui designer; lập trình viên; web programmer; thiết kế web,,,We offer:,Requirements,Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương,,,,,
Lập trình viên,Lập trình viên,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien.35C56D46.html,,BỆNH VIỆN ĐA KHOA QUỐC TẾ S.I.S CẦN THƠ-CN CÔNG TY TNHH ĐẦU TƯ Y TẾ VIỆT CƯỜNG,https://careerviet.vn/vi/nha-tuyen-dung/benh-vien-da-khoa-quoc-te-s-i-s-can-tho-cn-cong-ty-tnhh-dau-tu-y-te-viet-cuong.35A83238.html,https://careerviet.vn/vi/nha-tuyen-dung/benh-vien-da-khoa-quoc-te-s-i-s-can-tho-cn-cong-ty-tnhh-dau-tu-y-te-viet-cuong.35A83238.html,Lương: Cạnh tranh,,Cần Thơ,,,,,lập trình viên; software engineer; kỹ sư software; nhân viên lập trình; xử lý số liệu; công nghệ thông tin; khoa học máy tính; kỹ thuật phần mềm; hệ thống thông tin; asp.net,,,- Xây dựng ứng dụng Web bằng ASP.NET Core C# (MVC hoặc Razor Pages).,- Giới tính: Nam/Nữ. Ưu tiên Nam.,Chế độ bảo hiểm Du Lịch Phụ cấp Du lịch nước ngoài Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Phụ cấp thâm niên Nghỉ phép năm,,,,,
Chuyên viên quản lý dự án phần mềm,Chuyên viên quản lý dự án phần mềm,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-du-an-phan-mem.35C56D2D.html,,BỆNH VIỆN ĐA KHOA QUỐC TẾ S.I.S CẦN THƠ-CN CÔNG TY TNHH ĐẦU TƯ Y TẾ VIỆT CƯỜNG,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-sis-soft.35A83238.html,https://careerviet.vn/vi/nha-tuyen-dung/benh-vien-da-khoa-quoc-te-s-i-s-can-tho-cn-cong-ty-tnhh-dau-tu-y-te-viet-cuong.35A83238.html,Lương: Cạnh tranh,,Hồ Chí Minh,,,,,chuyên viên quản lý dự án phần mềm; quản lý dự án phần mềm; quản lý dự án y tế; quản lý dự án công nghệ thông tin; quản lý dự án; công nghệ thông tin; hệ thống thông tin; phát triển phần mềm,,,- Lập kế hoạch triển khai dự án : Phối hợp với các bộ phận liên quan để xây dựng kế hoạch chi tiết triển khai các dự án phần mềm quản lý Bệnh viện.,- Nơi làm việc: TP. Hồ Chí Minh,Chế độ bảo hiểm Du Lịch Phụ cấp Du lịch nước ngoài Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Phụ cấp thâm niên Nghỉ phép năm,,,,,
